id,"Item Type",year,author,title,"Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8RA5QMCQ","thesis","2022","Weih, Simon","Injector Optimization at the Superconducting Darmstadt Linear Electron Accelerator S-DALINAC","","","","","https://tuprints.ulb.tu-darmstadt.de/20632/","The former 5-cell capture cavity of the S-DALINAC injector was insufficiently adapted to the beam energies provided by the electron sources. This led to an inefficient energy gain and a deterioration of the beam quality in this acceleration structure. In order to optimize the performance of the injector, especially with regard to an accelerator operation in the energy-recovery mode, it was therefore necessary to replace the 5-cell cavity with a dedicated β-adapted capture structure. This project was implemented within the scope of this dissertation. A new β-reduced 6-cell structure was manufactured, tested and installed at the accelerator. Tuner frame components had to be adapted to the novel geometry and mechanical features of the cavity. To achieve an exchange of the cavities within a regular maintenance shutdown, full compatibility with the existing cryostat was prioritized during the design of the modified cryomodule components. In addition, a beam diagnostic setup was conceptualized, installed and commissioned upstream of the capture cavity. This setup was used to characterize momentum spreads of the beam along the normal-conducting injector section with a relative uncertainty of ±2 %. Furthermore, parameters of the beam entering the superconducting injector section, which have a significant influence on the achievable injector beam quality, could be optimized. After the cool-down of the installed capture cavity, full functionality of the upgraded cryomodule was shown. First beam parameter studies were conducted at the optimized injector. The results were benchmarked against the former injector setup. Besides a reduction of the momentum spread by a factor of around four, a substantially improved energy gain of up to 1.4 MeV was achieved in the new capture structure for an incident beam energy of 250 keV. Furthermore, a decreased bunch length was observed at the injector beam, which had already proven beneficial for the overall S-DALINAC performance during ERL experiments following the commissioning. The optimized injector is fully operational and is now available for further beam operation at the S-DALINAC.","2022","2023-11-03 07:39:34","2024-12-10 07:59:31","2023-11-03 07:39:34","","109","","","","","","","","","","Technische Universität Darmstadt","Darmstadt","en","","Doctoral dissertation","","","","","fulltext-url: https://tuprints.ulb.tu-darmstadt.de/20632/1/Dissertation_Weih_genehmigt_v1.pdf DOI: 10.26083/tuprints-00020632 university-catalog-url: https://tuprints.ulb.tu-darmstadt.de/20632/","","","","#university/tu-darmstadt; #gender/male; #facility/s-dalinac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2BPUW5R","thesis","2021","Boltz, Tobias","Micro-Bunching Control at Electron Storage Rings with Reinforcement Learning","","","","","https://publikationen.bibliothek.kit.edu/1000140271","","2021","2023-11-03 07:44:30","2024-12-10 07:59:55","2023-11-03 07:44:30","","152","","","","","","","","","","Karlsruhe Institute of Technology","Karlsruhe","en","","Doctoral dissertation","","","","","university-catalog-url: https://publikationen.bibliothek.kit.edu/1000140271 DOI: 10.5445/IR/1000140271 fulltext-url: https://d-nb.info/1247109976/34","","","","#university/kit; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YCIDEJRM","thesis","2023","Eggert, Tobias","Development of a Cryogenic DC Photoelectron Gun for GaAs Cathodes with Increased Charge Lifetime","","","","","https://tuprints.ulb.tu-darmstadt.de/23275/","Electron beams can be generated by utilizing the internal photoelectric effect. In this matter, a special photocathode material is necessary for generating polarized electrons. Gallium arsenide (GaAs) proved to be the best choice. However, the production of polarized electrons requires a photo-emission close to the band gap, which in turn requires a negative-electron-affinity (NEA) coating consisting of caesium (Cs) and either oxygen or nitrogen trifluoride (NF3). This layer limits the possible operation time of the electron source as the layer deteriorates over time due to interactions with residual gas particles, with contamination through desorption and degradiation through ionized particles hitting the surface being the two main mechanisms. The latter is called ion back-bombardment (IBB) and is the main lifetime-limiting factor during high-current electron emission. Therefore, a reduction of IBB in order to increase operational lifetime and performance of electron sources is of great interest for many accelerator-based applications with polarized electrons. In this dissertation the design, assembly and first experimental results of a new kind of electron source is presented, which aims at reducing IBB by placing the cathode inside an almost closed cryogenic sub-volume. The inner walls of this volume are coated with activated charcoal making them act as a cryopump, reducing the local pressure significantly. The closed design limits the flux of particles from the outer, higher vacuum into the volume. Simulations of the hydrogen partial pressure, which contributes the most to IBB, shows a reduction of up to two magnitudes compared to conventional sources. As IBB intensity directly scales with the amount of residual gas molecules, a significant increase in lifetime can is anticipated. In addition, the cooling of the cathode itself compensates the heat load deposited by the laser beam, hence reducing heat-induced desorption of the NEA layer that would otherwise severely limit cathode lifetime for high-current applications. A pressure below 1 ⋅ 10^-11 mbar outside the sub-volume could be achieved after a four-week bake-out at 120 °C inside an aluminum vacuum chamber equipped with a 45 l/s ion-getter pump and four 430 l/s non-evaporable getter panels. Electrostatic field simulations for electrode voltages ranging from -5 kV to -30 kV have been conducted, showing a maximum field gradient of 11.1(1) MV/m at -30 kV. Experimentally, a stable voltage of -12 kV without and -14 kV with cooling of the electrode has be achieved. Simulations of the electron beam at potentials from -12 kV to -30 kV showed no beam loss for currents from 10 µA to 1 mA. The required cooling power was provided by a 1.1 W closed-cycle cryostat. A temperature of 21.3(1) K at the far end of the sub-volume has be reached allowing an effective pumping of hydrogen. A dedicated test stand was designed and setup at the Institut für Kernphysik of the Technische Universität Darmstadt to conduct measurements evaluating a potential lifetime enhancing effect. It does not feature a chamber to conduct the process of applying the NEA layer to the photocathode surface, also called photocathode activation, hence requiring the use of the existing test stand for Photo-Cathode Activation, Testing, and Cleaning using atomic Hydrogen (Photo-CATCH) for the cleaning and activation procedure. A measurement series demonstrated that a transport chamber, equipped with a NEG pump, is capable of retaining enough of the NEA layer, to allow a transfer of activated cathode from Photo-Catch to the new electron source. After transferring and storing for 20 h a quantum efficiency (QE) of up to 67 % using a re laser with 780 nm and 99 % with a blue 450 nm laser could be maintained. For a foreseen integration of the source into Photo-CATCH, simulations show that with minor modifications of the beamline an operation of both the cryogenic and the conventional source, already in place, is possible. A measurement demonstrating a life time enhancing effect could not be conducted, as the beam was lost at an unknown location in the system. Multiple approaches were conducted to identify the origin of the beam loss, offering room for further exploration.","2023","2023-11-03 07:53:14","2024-12-11 03:58:38","2023-11-03 07:53:14","","162","","","","","","","","","","Technische Universität Darmstadt","Darmstadt","en","Creative Commons Attribution Share Alike 4.0 International","Doctoral dissertation","","","","","DOI:10.26083/TUPRINTS-00023275 university-catalog-url: https://tuprints.ulb.tu-darmstadt.de/23275/ fulltext-url: https://tuprints.ulb.tu-darmstadt.de/23275/1/Dissertation_Tobias_Eggert.pdf","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7GET5M7I","thesis","2024","Dutine, Manuel","Entwicklung und test einer strahlpositionsmessung für den mehrfach rezirkulierenden ERL-betrieb des S-DALINAC","","","","","http://tubiblio.ulb.tu-darmstadt.de/149201/","Der S-DALINAC ist ein supraleitender rezirkulierender Elektronenbeschleuniger, der im cw-Betrieb bei einer Frequenz von 3 GHz arbeitet. Durch die Implementierung eines Weglängenanpassungssystems, das eine 360?-Phasenverschiebung ermöglicht, kann der Beschleuniger als Energy-Recovery-LINAC (ERL) betrieben werden. Der mehrfach rezirkulierende (multi-turn) ERL-Betrieb wurde im Jahr 2021 demonstriert. Beim Betrieb des Beschleunigers in diesem Modus gibt es zwei Strahlen in derselben Strahlführung, den einfach beschleunigten und den bereits einfach abgebremsten Strahl, mit einer longitudinalen Phasendifferenz von 180? und möglicherweise deutlich abweichenden Transversalpositionen. Eine Messung dieser Strahlpositionen muss zwangsweise nicht-destruktiv erfolgen, sonst kann der Betriebsmodus nicht aufrechterhalten werden. In dieser Arbeit wurden zwei Messsysteme entwickelt und konstruiert, die beide den notwendigen Anspruch der nicht-Destruktivität erfüllen und darüber hinaus bei Strahlströmen von 100 nA und weniger, wie sie beim Strahleinstellen genutzt werden, verwendet werden können. Als erste Messmethode wurde ein Hochfrequenz (HF)-Positionsmonitor mit einer Resonanzfrequenz von 6 GHz, die der doppelten Betriebsfrequenz des S-DALINAC entspricht, entworfen und dessen geometrische Kenngrößen durch Simulationen bestimmt. Der Monitor wurde so designt, dass er zwei Zellen besitzt, jeweils eine dedizierte Zelle für die Messung der horizontalen und vertikalen Strahlposition. Auf Basis der simulierten Geometrieparameter wurde der Monitor konstruiert und anschließend Frequenz und Kopplung abgestimmt. Im Rahmen einer Kommissionierungsmessung konnte erfolgreich eine Abhängigkeit der Signalstärke von der Vertikalposition des einfach abgebremsten Strahls gemessen werden. Weiterhin konnte eine Kalibrationsmessung mit dem einfach beschleunigten Strahl durchgeführt werden, wobei die Positionsgenauigkeit des Monitors abseits der Resonatormitte zu 30 𝜇m für die vertikale Position und 50 𝜇m für die horizontale Position bestimmt wurde. Als zweite Messmethode wurde ein Drahtscanner konstruiert, bei dem zwei Wolframdrähte mit jeweils einem Radius von 50 𝜇m durch den Strahl gefahren werden und die so verursachte Sekundärteilchenrate detektiert werden kann. Eine spezielle Datenaufnahme ermöglicht Datenraten von bis zu 420 Hz. Dadurch war es möglich eine auf dem Strahl liegende 50 Hz-Störung genauer zu untersuchen. Der Drahtscanner wurde erfolgreich dazu verwendet die Strahlpositionen beider Strahlen im multi-turn ERL-Betrieb zu messen. Dabei wurde eine Messgenauigkeit der Position von etwa 100 𝜇m erreicht. In der Gegenüberstellung beider Messmethoden zeigt sich, dass der HF-Monitor einen höheren Auslegungs-, Fertigungs- und Kalibrationsaufwand erfordert. Allerdings stellt er am S-DALINAC zurzeit die einzige Möglichkeit dar, die Strahlposition nicht-destruktiv und dauerhaft zu messen. Der Drahtscanner weist eine einfachere Handhabung auf und zeigt eine höhere Zeitauflösung, allerdings ist die Messdauer von bis zu 30 Sekunden zu lang, um ihn beim Einstellen des Strahls effizient verwenden zu können.","2024-08","2024-12-09 22:08:00","2024-12-09 22:45:01","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.26083/tuprints-00027838 Pages: x, 87 Seiten","","","","#university/tu-darmstadt; #facility/s-dalinac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MS7YCZWY","thesis","2024","Papst, Oliver","Exploration of nuclear-structure effects on averaged decay quantities in the quasicontinuum","","","","","http://tubiblio.ulb.tu-darmstadt.de/146889/","In this work, the decay behavior of dipole strength of {$^9$}{$^6$}Mo and ?{$^5$}{$^0$}Nd after excitation with high-energy photons was investigated. For this purpose, multiple experiments at the {\ensuremath{\gamma}}? setup and clover array setup at the High-Intensity {\ensuremath{\gamma}}-ray Source (HI{\ensuremath{\gamma}}S) at Duke University and at the Darmstadt High-Intensity Photon Setup (DHIPS) of the superconducting Darmstadt electron linear accelerator (S-DALINAC) at Technische Universit{\""a}t Darmstadt were performed. For the ?{$^5$}{$^0$}Nd experiment at HI{\ensuremath{\gamma}}S, the laser-Compton backscattering photon beam was operated in a new high-resolution mode, with an energy resolution of {\ensuremath{\Delta}}E/E {$\approx$}â€¯2â€¯\%. The high energy resolution allowed, for the first time, the spectral separation of different decay components into the ground state band for a heavy deformed nucleus. Between 4â€¯MeV and 7â€¯MeV, an almost constant average branching ratio of 0.481(71) between the decay to the 2{$^+$}{$_1$} state and the ground state was observed. By introducing an internal fluctuation ratio s, the statistical distribution of partial transition widths was deduced. The observations are consistent with {\ensuremath{\chi}}?-distributed transition widths with degree of freedom {\ensuremath{\nu}}â€¯=â€¯1.82(10), and inconsistent with the Porter-Thomas distribution {\ensuremath{\nu}}â€¯=â€¯1. Additionally, in combination with the DHIPS experiment, properties of individual states and the photon-scattering cross section were determined. For the {$^9$}{$^6$}Mo experiment, utilizing {\ensuremath{\gamma}}{\ensuremath{\gamma}}-coincidence measurements in combination with a linearly polarized quasi-monochromatic photon beam, the photon strength functions (PSFs) were determined that are built on top of excited 2{$^+$} states, which were then combined into a single downward PSF. The general shape and slope of the determined PSF agree very well with experiments using complementary probes, however, it is much smoother and exhibits fewer fluctuations in comparison to the literature values. This deviation indicates a possible violation of the Brink-Axel hypothesis for the studied energy range.}","2024-07","2024-12-09 22:08:00","2024-12-11 03:35:35","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.26083/tuprints-00011437 Pages: xx, 176 Seiten","","","","#university/tu-darmstadt; #gender/male; #facility/s-dalinac/dhips","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D68GSC6K","thesis","2023","Sahin, Elif","Lifetime measurement of the yrast 2⁺ state of ?⁹⁰W","","","","","http://tubiblio.ulb.tu-darmstadt.de/139055/","Over the past decades, studies of nuclear structure have led to numerous experiments aimed at understanding the properties of the nucleus. One of the main challenges of this field is the investigation of exotic nuclei, which are characterized by a large excess of neutrons or protons, and are located far from the stability line. To carry out this investigation, experimental techniques capable of producing and detecting these exotic nuclei are required. At the GSI Helmholtzzentrum für Schwerionenforschung in Germany, the DESPEC setup has been utilized to conduct important nuclear structure studies on exotic nuclei. This setup, in combination with the high-intensity primary beams available at GSI, has provided significant opportunities for the investigation of these exotic nuclei. In March 2021, an experiment was conducted at GSI where isotopes of interest were generated through the fragmentation of a primary ?⁰⁸Pb beam with an energy of 1 GeV/u directed at a ⁹Be target. The final products were then identified on an event-by-event basis in the FRS based on their proton number (Z) and mass-to-charge ratio (A/Q), and they were implanted in the DESPEC setup. To further investigate the nuclear structure of these exotic nuclei, measuring the lifetime of excited nuclear states was performed. The measurement was carried out using 36 ultra-fast LaBr₃(Ce) detectors from the FATIMA setup. This setup, through a fast-timing technique, enables the hard-to-reach short-lifetime values of those excited states. This work presents a new isomeric lifetime measurement for ?⁹⁰W. Additionally, we obtained the lifetime of the first 2⁺ state of ?⁹⁰W for the first time using the generalized centroid difference method. In view of the systematic behavior of the R₄₂ , B₂₂ , and B(E2) values, the known spectroscopic data on ?⁹⁰W matches the predictions for γ-softness. These experimental results have been compared to new theoretical calculations obtained within the interacting boson model (IBM-2). Both experimental and theoretical results agree that the known spectroscopic data on ?⁹⁰W matches the predictions for the most γ-soft, O(6)-like isotope in the tungsten isotopic chain, approaching the N=126 shell closure. Overall, our study provides new insights into the nuclear structure of exotic nuclei and highlights the importance of advanced experimental techniques in this field.","2023","2024-12-09 22:08:00","2024-12-09 22:38:57","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.26083/tuprints-00024403 Pages: ix, 147 Seiten","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PFZQRBVT","thesis","2023","Steinhilber, Gerhart","The electron-gamma coincidence set-up at the S-DALINAC","","","","","http://tubiblio.ulb.tu-darmstadt.de/137027/","This work describes the development, construction and commissioning of a new setup for (e,e'γ)-coincidence measurements at the superconducting Darmstadt linear accelerator S-DALINAC. (e,e'γ) reactions are characterized by the pure electromagnetic interaction in the excitation and in the decay channels and thereby allow nuclear physics investigations with high precision. In contrast to inclusive electron scattering, this measurement method is directly sensitive to the interference of longitudinal and transverse form factors, which affects the angular distribution of the emitted photons. To establish the new (e,e?γ) setup, the existing large acceptance QCLAM electron spectrometer was combined with a new setup consisting of LaBr_3:Ce detectors. For the readout of the γ-ray detectors, a new data acquisition system was developed and combined with the existing QCLAM data acquisition system to form a coincidence data acquisition. A software package for data analysis was developed. In the first commissioning experiment on the 2_1^+ and 1_2^+ states of 12C, the functionality of the (e,e'γ)-setup could be demonstrated. Findings from this and from a second commissioning experiment on 96Ru, together with GEANT4 simulations, were used to optimize the setup with a particular focus on the reduction of background radiation in the γ-ray detectors. The full and optimized setup was used in a first production run on a 96Ru target to measure the γ-decay behavior below and above the neutron separation threshold. Isolated states were observed to decay via the 2_1^+ state of 96Ru. Above the neutron separation threshold, 96Ru decays by emission of a neutron to 95Ru. Depopulations of the low-lying states of 95Ru were observed.","2023","2024-12-09 22:08:00","2024-12-09 22:38:43","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.26083/tuprints-00022993 Pages: ix, 205 Seiten","","","","#university/tu-darmstadt; #facility/s-dalinac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E6DMCHUL","thesis","2022","Wolz, Tim","Controlled manipulation of atoms in rydberg quantum states for application in experiments with antihydrogen","","","","","http://tubiblio.ulb.tu-darmstadt.de/131408/","Antihydrogen atoms are synthesized via charge-exchange or three-body-recombination processes for stringent CPT symmetry and gravity tests on antimatter at CERN's Antiproton Decelerator. While the atoms are produced in a wide range of highly excited Rydberg states, experiments rely on ground state antihydrogen which are currently obtained only via spontaneous emission. Due to radiative lifetimes of the order of milliseconds, the decay toward ground state is slow. Magnetic neutral-atom traps allow to hold onto the initially formed antihydrogen. Here, ground state atoms are obtained via spontaneous decay along the trapping potential and spectroscopy measurements can be performed inside the trap. Typical traps capture maximum temperatures (for ground state atoms) of roughly 500mK. State-of-the-art formation temperatures, however, lie around 40K. Due to the large difference between formation and trappable temperature, currently best achieved trapping fractions of antihydrogen amount to only 0.01%. As an alternative, the formed anti-atoms can be extracted out of their formation region into a beam allowing for close to field-free measurements. At the given velocities, the Rydberg radiative decay toward ground state is too slow to establish a significant population of the ground state through spontaneous emission even within a few meter long beam path. In addition, an efficient beam formation would require antihydrogen in ground state close to the formation region. This work thus deals with the controlled manipulation of Rydberg atoms to stimulate their decay toward ground state. In order to address the initial distribution of Rydberg levels with deexcitation lasers, state-mixing can be achieved through pulsed electric fields that are added to the already present magnetic one in state-of-the-art formation traps. Another possibility lies in mixing the states with light in the THz and microwave frequency range. In both cases, visible lasers allow to very efficiently transfer the mixed population toward the ground state via intermediate strongly bound states that decay on a few nanosecond timescales. In a three-body-recombination reaction the capture of positrons into a bound state of antiprotons can be enhanced relying on stimulated radiative recombination. This approach can be combined with the developed techniques to deexcite bound levels. In trap experiments use-cases of deexcitation for cooling within a magnetic field gradient to enhance the trapping fraction of antihydrogen atoms exist. The second part of the thesis deals with the experimental implementation of the methods theoretically identified in part one. Deexcitation light sources are tested and a hydrogen Rydberg beamline for a proof-of-principle experiment is designed, built and commissioned. Different Rydberg beam production schemes are discussed and experimentally assessed. Rydberg state formation is observed within a microwave discharge plasma and a hydrogen 2s to Rydberg excitation laser is commissioned.","2022","2024-12-09 22:08:00","2024-12-09 22:38:37","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.26083/tuprints-00020310 Pages: xiv, 147 Seiten","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7JYIZKBA","thesis","2021","Beck, Tobias","Novel decay properties of positive-parity low-spin states of deformed gadolinium and dysprosium nuclei","","","","","http://tubiblio.ulb.tu-darmstadt.de/128030/","Atomic nuclei are complex many-body quantum systems. Still, selected properties can often be modeled by macroscopic equilibrium shapes. Their evolution with nucleon number exhibits all signs of phase-transitional behavior. A prominent example for a transition between spherical and axially-symmetric deformed phases is the region of the nuclear chart in the vicinity of N = 90. It is characterized by a rapid onset of deformation with neutron number which is discernible from a multitude of observables such as isomer shifts, excitation energies, and transition strengths. Mixed-symmetry states ? states with nontrivial symmetry properties regarding their proton and neutron subsystems ? have proven their sensitivity to the underlying shell structure as well as shape evolution across quantum phase transitions. Especially the electromagnetic transitions between the 1+ scissors mode and the 0+2 state are strongly affected by the amount of nuclear deformation. In this work, the elusive E2 properties of mixed-symmetry states are established as novel signatures for phase- transitional behavior. This includes their extraction for the transitional nucleus 154Gd and the quadrupole deformed nuclei 162,164Dy using the method of nuclear resonance fluorescence at the High-Intensity γ-ray Source in Durham, NC, USA in connection with calculations in the proton-neutron version of the algebraic Interacting Boson Model. Precision values for the branching ratios between the scissors mode and the 2+1 state of 164Dy uncover significant deviations from the Alaga predictions for K = 1 states. From a two-state mixing calculation, the K- mixing matrix element along with first information on ?K = 0 M1 excitation strength is obtained. The latter is about two orders of magnitude smaller than usual collective ?K = 1 M1 strengths. This mixing is caused by the Coriolis interaction. It represents a first-order perturbation of a Hamiltonian which is diagonal in K. The associated mixing matrix element is twice as large as the one obtained from the second-order effect which admixes ground and γ bands.","2021","2024-12-09 22:08:00","2024-12-09 22:45:07","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.26083/tuprints-00019255 Pages: xii, 171 Seiten","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P4Y7SQ8B","thesis","2021","Kern, Ralph","Isovector one-quadrupole-phonon excitations of heavy vibrational nuclei","","","","","http://tubiblio.ulb.tu-darmstadt.de/126963/","The investigation and identification of mixed-symmetry states stand in the focus of this work. They are formed from collective vibrations and rotations of valence neutrons and protons, where the two nucleon groups oscillate partly out-of-phase with respect to each other. In vibrational nuclei, the $2^+_\mathrm{1,ms}$ state is the lowest-lying mixed-symmetry level. For the $N=80$ isotones, the sub-shell closure at $Z=58$ highly effects the structure of the $2^+_\mathrm{1,ms}$ state. Up to $Z=56$, the isotones have isolated $2^+_\mathrm{1,ms}$ states, but for $^{138}$Ce ($Z=58$), it is strongly fragmented. This behaviour is explained by the valence-shell stabilization, which is lacking at the proton sub-shell closure $Z=58$. For addressing the question how the $2^+_\mathrm{1,ms}$ state behaves while going beyond the proton sub-shell closure, projectile Coulomb-excitation experiments were performed. They took place at HIE-ISOLDE at CERN using the $\gamma$-ray spectrometer Miniball with the radioactive ion beams of the $N=80$ isotones $^{140}$Nd and $^{142}$Sm. The enhanced $B(M1;2^+_3\to2^+_1)=0.26^{+0.11}_{-0.10}\,\mu_\mathrm{N}^2$ strength and the low upper limit $B(M1;2^+_4\to2^+_1)¡0.04\,\mu_\mathrm{N}^2$ of $^{140}$Nd showed the restoration of the valence-shell stabilization at $Z=60$. From the $M1$ strength distribution, the quality of the $F$ spin of $^{140}$Nd was determined by the $F$-spin mixing matrix element $V_\mathrm{F-mix}¡7^{+13}_{-7}\,\mathrm{keV}$. The reduced mixing matrix element supports the proposed restoration of the valence-shell stabilization. For $^{142}$Sm, the Coulomb-excitation analysis delivered an upper limit $B(M1;2^+_3\to2^+_1)¡0.14^{+0.37}_{-0.01}\,\mu_\mathrm{N}^2$, which is not in conflict with the conclusions from the $^{140}$Nd experiment. A complementary $\gamma$-$\gamma$ correlation measurement after $\beta^+$/$\epsilon$ decay to determine the indispensable $E2$/$M1$ multipole-mixing ratio $\delta$ of the $2^+_3\to2^+_1$ transition of $^{142}$Sm was designed for the Heavy Ion Laboratory in Warsaw and accepted. For the stable $^{202}$Hg, a projectile Coulomb-excitation experiment was conducted at the ATLAS facility at the ANL using the $\gamma$-ray spectrometer Gammasphere. Simultaneously, angular particle-$\gamma$ correlations were measured with the aim of deducing $\delta$. In $^{202}$Hg a pronounced $B(M1;2^+_7\to2^+_1)=0.18(8) \,\mu_\mathrm{N}^2$ with $\delta=0.06(4)$ was found, while an upper limit for the neighboring transition was obtained, $B(M1;2^+_8\to2^+_1)¡0.027 \,\mu_\mathrm{N}^2$. For the first time in the mass region $A\approx200$, the $F$-spin mixing quality was determined, for $^{202}$Hg and $^{204}$Hg, $V_\mathrm{F-mix}=9(2)^{+3}_{-3}\,\mathrm{keV}$ and $11(1)^{+4}_{-5}\,\mathrm{keV}$, respectively. Consequently, $F$ spin can be considered a sufficiently good approximate quantum number in the investigated nuclei of $N,Z=80$ near doubly-magic isotopes.","2021","2024-12-09 22:08:00","2024-12-10 07:58:30","","","195","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: 10.26083/tuprints-00018581","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95ZVRRF3","thesis","2020","Ries, Philipp","The low-lying photonresponse of the even-even chromium isotopes","","","","","http://tubiblio.ulb.tu-darmstadt.de/121582/","Most of this work is dedicated to the nuclear photoresponse of the stable even-even chromium isotopes. These nuclei are of great interest, due to their unique position at the lower end of the medium heavy nuclei and with regards to magic nucleon number. They were investigated with the nuclear resonance fluorescence method at the accelerator facilities of the Darmstadt super-conducting electron accelerator S-DALINAC and the high-intensity γ-ray source HIγS. Numerous excited states were observed, many of those for the first time. Spin and parity quantum numbers as well as transition strengths were determined for these states. This enables the photoresponse to be distinguished between electric and magnetic dipole strength distribution. Therefore, it is possible to analyze the behavior of known modes, such as the scissors mode, the spin-flip resonance and in particular the pygmy dipole resonance, across a shell closure. In order to do so, the interpretation of the obtained data is supported by calculations within the nuclear shell model and the relativistic mean-field model.","2020-07","2024-12-09 22:08:00","2024-12-09 22:44:41","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.25534/tuprints-00011909","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2NADQHL","thesis","2020","Wiederhold, Johannes","γ-spectroscopic determination of mean lifetimes and magnetic moments of excited nuclear states","","","","","http://tubiblio.ulb.tu-darmstadt.de/119371/","The mean lifetime of an excited nuclear state is an important observable directly related to the transition probability. Information on the mean lifetimes of nuclear excited states can give insight into the evolution of the nuclear shape as a function of nucleon number. For this work, mean lifetimes of the rare-earth isotopes 174,176,178,180Hf and 152Gd have been measured. The mean lifetimes have been determined with the fast-timing technique, already introduced in the 1950s, but applicable to a wider range of excited nuclear states, due to rapid progress in the development of new scintillation detectors in the last two decades. Both experiments have been performed at the FN Tandem accelerator of the IFIN-HH with the ROSPHERE detector array. A possible new signature for the known quantum phase transition at N=90 has been established with the results from the 152Gd experiment and the correlation to other observables, such as the E0 transition strength, has been investigated. The evolution of collectivity and the rotational structure of the hafnium isotopes have been investigated and a maximum of the collectivity at N=100 has been identified. In total 13 mean lifetimes have been determined for the 174,176,178,180Hf isotopes. The nuclear magnetic dipole moment is an important indicator of the composition of the proton neutron wave function, and therefore the single particle properties of the nuclear state. The second part of this thesis presents the results from a g-factor measurement of the 2+1 state of 18O with the recently developed ECR-TDRIV technique. The method is in particular foreseen for the application to radioactive ion beams, but has to be tested with stable beams. The analysis procedure of the 18O experiment is outlined and the results for the g factor are compared to previous measurements and shell model calculations.","2020-02","2024-12-09 22:08:00","2024-12-09 22:38:40","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","DOI: https://doi.org/10.25534/tuprints-00011446","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
